,individu_id,date,activite,duree,unite,poids_kg,calories
482,1009,2025-01-03,velo,31.08,min,58.8,251.4
483,1009,2025-01-04,course,41.17,min,58.8,351.3
484,1009,2025-01-05,velo,40.81,min,58.8,284.5
485,1009,2025-01-06,velo,43.9,min,58.8,353.1
486,1009,2025-01-07,velo,19.1,min,58.8,135.6
487,1009,2025-01-08,velo,17.13,min,58.8,125.6
488,1009,2025-01-09,velo,26.29,min,58.8,217.2
489,1009,2025-01-10,velo,21.81,min,58.8,167.6
490,1009,2025-01-11,course,45.98,min,58.8,468.9
491,1009,2025-01-12,velo,30.32,min,58.8,299.8
492,1009,2025-01-13,course,20.92,min,58.8,240.6
493,1009,2025-01-14,velo,46.5,min,58.8,348.6
494,1009,2025-01-15,course,61.59,min,58.8,600.5
495,1009,2025-01-16,velo,55.56,min,58.8,511.9
496,1009,2025-01-17,velo,41.58,min,58.8,345.6
497,1009,2025-01-18,course,75.96,min,58.8,870.1
498,1009,2025-01-19,velo,61.43,min,58.8,500.1
499,1009,2025-01-20,velo,45.28,min,58.8,331.9
500,1009,2025-01-21,natation,55.99,min,58.8,473.1
501,1009,2025-01-22,course,48.62,min,58.8,560.8
502,1009,2025-01-23,course,41.35,min,58.8,472.0
503,1009,2025-01-24,course,51.72,min,58.8,549.8
504,1009,2025-01-25,course,43.07,min,58.8,449.8
505,1009,2025-01-26,course,46.800000000000004,min,58.8,474.8
506,1009,2025-01-27,course,25.15,min,58.8,214.5
507,1009,2025-01-28,velo,68.39999999999999,min,58.8,457.8
508,1009,2025-01-29,velo,50.28,min,58.8,382.0
509,1009,2025-01-30,course,33.59,min,58.8,357.9
510,1009,2025-01-31,natation,41.21,min,58.8,332.0
511,1009,2025-02-01,course,26.16,min,58.8,259.2
512,1009,2025-02-02,course,57.76,min,58.8,624.6
513,1009,2025-02-03,velo,25.8,min,58.8,206.1
514,1009,2025-02-04,course,61.2,min,58.8,615.3
515,1009,2025-02-05,velo,36.79,min,58.8,282.5
516,1009,2025-02-06,course,49.8,min,58.8,412.3
517,1009,2025-02-07,course,46.05,min,58.8,501.7
518,1009,2025-02-08,velo,33.52,min,58.8,243.6
519,1009,2025-02-09,natation,62.87,min,58.8,481.2
520,1009,2025-02-10,velo,60.78,min,58.8,466.0
521,1009,2025-02-11,natation,55.9,min,58.8,514.9
522,1009,2025-02-12,velo,65.05,min,58.8,513.8
523,1009,2025-02-13,velo,40.89,min,58.8,268.9
524,1009,2025-02-14,natation,48.85,min,58.8,436.3
525,1009,2025-02-15,natation,43.8,min,58.8,359.6
526,1009,2025-02-16,velo,21.27,min,58.8,164.3
527,1009,2025-02-17,course,53.51,min,58.8,435.2
528,1009,2025-02-18,course,35.5,min,58.8,378.0
529,1009,2025-02-19,natation,51.41,min,58.8,534.3
530,1009,2025-02-20,velo,82.8,min,58.8,590.5
531,1009,2025-02-21,natation,43.8,min,58.8,334.9
532,1009,2025-02-22,course,42.87,min,58.8,420.2
533,1009,2025-02-23,course,44.4,min,58.8,483.2
534,1009,2025-02-24,velo,59.03,min,58.8,496.9
535,1009,2025-02-25,course,48.71,min,58.8,454.9
536,1009,2025-02-26,velo,37.68,min,58.8,335.6
537,1009,2025-02-27,course,54.48,min,58.8,703.0
538,1009,2025-02-28,course,40.77,min,58.8,385.1
539,1009,2025-03-01,velo,42.83,min,58.8,288.4
540,1010,2025-01-01,velo,44.02,min,68.0,438.9
541,1010,2025-01-02,velo,36.0,min,68.0,333.1
542,1010,2025-01-03,natation,43.93,min,68.0,339.4
543,1010,2025-01-04,course,38.4,min,70.65102602073198,129.0
544,1010,2025-01-05,velo,55.83,min,68.0,424.7
545,1010,2025-01-06,natation,44.25,min,68.0,407.8
546,1010,2025-01-07,velo,32.52,min,68.0,294.9
547,1010,2025-01-08,course,41.32,min,68.0,537.2
548,1010,2025-01-09,velo,59.38,min,68.0,595.3
549,1010,2025-01-10,course,48.47,min,68.0,578.5
550,1010,2025-01-11,course,85.8,min,68.0,1028.4
551,1010,2025-01-12,natation,43.68,min,68.0,428.2
552,1010,2025-01-13,course,58.0,min,68.0,621.5
553,1010,2025-01-14,velo,16.92,min,68.0,133.6
554,1010,2025-01-15,velo,27.24,min,68.0,283.1
555,1010,2025-01-16,natation,53.44,min,68.0,509.7
556,1010,2025-01-17,course,38.94,min,68.0,403.2
557,1010,2025-01-18,course,66.0,min,68.0,862.6
558,1010,2025-01-19,velo,46.800000000000004,min,68.0,368.0
559,1010,2025-01-20,course,24.48,min,68.0,336.6
560,1010,2025-01-21,course,55.800000000000004,min,68.0,545.9
561,1010,2025-01-22,course,65.29,min,68.0,945.9
562,1010,2025-01-23,velo,48.0,min,68.0,440.4
563,1010,2025-01-24,course,45.19,min,68.0,573.8
564,1010,2025-01-25,course,56.33,min,68.0,680.0
565,1010,2025-01-26,velo,46.02,min,68.0,471.6
566,1010,2025-01-27,course,63.56,min,68.0,737.5
567,1010,2025-01-28,velo,80.76,min,68.0,716.0
568,1010,2025-01-29,course,59.75,min,68.0,653.0
569,1010,2025-01-30,natation,41.41,min,68.0,362.5
570,1010,2025-01-31,course,64.2,min,68.0,763.3
571,1010,2025-02-01,course,56.17,min,68.0,705.8
572,1010,2025-02-02,velo,48.6,min,68.0,386.6
573,1010,2025-02-03,course,40.43,min,68.0,438.9
574,1010,2025-02-04,course,26.2,min,68.0,313.3
575,1010,2025-02-05,velo,40.23,min,68.0,375.9
576,1010,2025-02-06,course,47.56,min,68.0,548.4
577,1010,2025-02-07,velo,50.43,min,68.0,389.0
578,1010,2025-02-08,velo,42.47,min,68.0,386.5
579,1010,2025-02-09,velo,47.42,min,68.0,516.4
580,1010,2025-02-10,velo,59.4,min,68.0,453.9
581,1010,2025-02-11,course,61.2,min,68.0,775.9
582,1010,2025-02-12,velo,57.99,min,70.65102602073198,554.5
583,1010,2025-02-13,velo,35.57,min,68.0,323.3
584,1010,2025-02-14,course,55.800000000000004,min,68.0,643.4
585,1010,2025-02-15,natation,37.79,min,68.0,345.5
586,1010,2025-02-16,natation,60.39,min,68.0,573.8
587,1010,2025-02-17,natation,61.2,min,68.0,537.3
588,1010,2025-02-18,velo,51.54,min,68.0,449.9
589,1010,2025-02-19,course,73.8,min,68.0,654.0
590,1010,2025-02-20,velo,48.6,min,68.0,455.9
591,1010,2025-02-21,velo,34.0,min,68.0,283.8
592,1010,2025-02-22,velo,78.0,min,68.0,676.6
593,1010,2025-02-23,velo,43.93,min,68.0,350.8
594,1010,2025-02-24,velo,96.81,min,68.0,888.7
595,1010,2025-02-25,velo,43.26,min,68.0,319.2
596,1010,2025-02-26,natation,49.8,min,68.0,492.5
597,1010,2025-02-27,course,53.0,min,68.0,534.9
598,1010,2025-02-28,natation,52.55,min,68.0,553.5
599,1010,2025-03-01,natation,28.94,min,68.0,261.4
600,1011,2025-01-01,course,34.199999999999996,min,53.1,388.1
601,1011,2025-01-02,course,98.39999999999999,min,53.1,983.9
602,1011,2025-01-03,course,49.25,min,53.1,375.0
603,1011,2025-01-04,velo,76.8,min,53.1,609.6
604,1011,2025-01-05,velo,45.51,min,53.1,326.7
605,1011,2025-01-06,natation,63.14,min,53.1,491.8
606,1011,2025-01-07,natation,27.11,min,53.1,187.7
607,1011,2025-01-08,velo,62.44,min,53.1,465.8
608,1011,2025-01-09,course,58.8,min,53.1,567.7
609,1011,2025-01-10,velo,33.72,min,53.1,240.2
610,1011,2025-01-11,natation,55.2,min,53.1,392.4
611,1011,2025-01-12,natation,61.76,min,53.1,528.5
612,1011,2025-01-13,natation,75.6,min,53.1,524.4
613,1011,2025-01-14,course,25.93,min,53.1,210.6
614,1011,2025-01-15,course,55.800000000000004,min,53.1,488.0
615,1011,2025-01-16,natation,38.84,min,53.1,337.6
616,1011,2025-01-17,velo,21.39,min,53.1,136.2
617,1011,2025-01-18,course,70.16,min,53.1,626.9
618,1011,2025-01-19,velo,45.0,min,53.1,321.8
619,1011,2025-01-20,velo,45.65,min,53.1,97.8
620,1011,2025-01-21,course,90.36,min,53.1,764.0
621,1011,2025-01-22,course,78.60000000000001,min,53.1,751.6
622,1011,2025-01-23,velo,60.32,min,53.1,444.7
623,1011,2025-01-24,course,14.42,min,53.1,146.1
624,1011,2025-01-25,velo,51.11,min,53.1,374.7
625,1011,2025-01-26,course,46.2,min,53.1,459.1
626,1011,2025-01-27,natation,53.4,min,53.1,372.9
627,1011,2025-01-28,natation,56.04,min,53.1,351.9
628,1011,2025-01-29,course,22.29,min,53.1,200.3
629,1011,2025-01-30,natation,34.62,min,53.1,276.0
630,1011,2025-01-31,natation,63.0,min,53.1,530.7
631,1011,2025-02-01,natation,51.6,min,53.1,345.0
632,1011,2025-02-02,course,58.8,min,53.1,600.6
633,1011,2025-02-03,natation,57.599999999999994,min,53.1,459.9
634,1011,2025-02-04,course,50.51,min,53.1,522.4
635,1011,2025-02-05,velo,73.2,min,53.1,518.1
636,1011,2025-02-06,velo,69.6,min,53.1,502.8
637,1011,2025-02-07,course,30.56,min,53.1,287.6
638,1011,2025-02-08,velo,67.8,min,53.1,472.3
639,1011,2025-02-09,velo,51.09,min,53.1,377.1
640,1011,2025-02-10,course,66.60000000000001,min,53.1,605.7
641,1011,2025-02-11,velo,40.28,min,53.1,348.8
642,1011,2025-02-12,course,69.0,min,53.1,646.7
643,1011,2025-02-13,velo,51.47,min,53.1,366.9
644,1011,2025-02-14,velo,54.0,min,53.1,444.5
645,1011,2025-02-15,course,37.82,min,53.1,270.3
646,1011,2025-02-16,course,74.4,min,53.1,629.6
647,1011,2025-02-17,velo,41.06,min,53.1,281.4
648,1011,2025-02-18,velo,42.61,min,53.1,288.4
649,1011,2025-02-19,natation,57.599999999999994,min,53.1,430.8
650,1011,2025-02-20,course,85.8,min,53.1,852.0
651,1011,2025-02-21,course,31.28,min,53.1,293.4
652,1011,2025-02-22,course,30.5,min,53.1,293.4
653,1011,2025-02-23,velo,32.71,min,53.1,250.7
654,1011,2025-02-24,natation,66.60000000000001,min,53.1,517.0
655,1011,2025-02-25,natation,46.800000000000004,min,53.1,358.9
656,1011,2025-02-26,course,71.39999999999999,min,53.1,680.7
657,1011,2025-02-27,natation,51.57,min,53.1,423.4
658,1011,2025-02-28,course,39.7,min,53.1,390.5
659,1011,2025-03-01,velo,67.52,min,53.1,390.3
660,1012,2025-01-01,course,73.8,min,79.6,1092.9
661,1012,2025-01-02,course,45.66,min,79.6,620.3
662,1012,2025-01-03,course,39.6,min,79.6,515.9
663,1012,2025-01-04,velo,69.88,min,79.6,525.0
664,1012,2025-01-05,course,57.69,min,79.6,932.9
665,1012,2025-01-06,course,18.6,min,79.6,214.3
666,1012,2025-01-07,velo,29.34,min,79.6,292.2
667,1012,2025-01-08,course,44.37,min,79.6,555.3
668,1012,2025-01-09,course,59.88,min,79.6,852.7
669,1012,2025-01-10,course,48.6,min,79.6,603.8
670,1012,2025-01-11,velo,58.29,min,79.6,688.7
671,1012,2025-01-12,course,52.2,min,79.6,749.4
672,1012,2025-01-13,natation,43.199999999999996,min,79.6,427.8
673,1012,2025-01-14,velo,47.400000000000006,min,79.6,430.4
674,1012,2025-01-15,velo,48.98,min,79.6,473.9
675,1012,2025-01-16,velo,56.89,min,79.6,565.5
676,1012,2025-01-17,velo,39.77,min,79.6,382.2
677,1012,2025-01-18,natation,36.25,min,79.6,470.3
678,1012,2025-01-19,course,43.8,min,79.6,593.6
679,1012,2025-01-20,velo,49.87,min,79.6,504.3
680,1012,2025-01-21,course,44.94,min,79.6,565.9
681,1012,2025-01-22,velo,43.82,min,79.6,449.5
682,1012,2025-01-23,course,75.6,min,79.6,1058.3
683,1012,2025-01-24,velo,57.82,min,79.6,544.7
684,1012,2025-01-25,course,63.09,min,79.6,893.3
685,1012,2025-01-26,course,10.0,min,79.6,131.9
686,1012,2025-01-27,velo,58.8,min,79.6,615.6
687,1012,2025-01-28,course,21.65,min,79.6,256.7
688,1012,2025-01-29,velo,73.2,min,79.6,757.7
689,1012,2025-01-30,natation,38.29,min,79.6,408.7
690,1012,2025-01-31,course,38.07,min,79.6,450.9
691,1012,2025-02-01,course,39.2,min,79.6,534.4
692,1012,2025-02-02,course,53.71,min,79.6,632.5
693,1012,2025-02-03,natation,35.24,min,79.6,375.2
694,1012,2025-02-04,course,40.2,min,79.6,507.3
695,1012,2025-02-05,course,51.05,min,79.6,710.3
696,1012,2025-02-06,course,58.54,min,79.6,849.9
697,1012,2025-02-07,course,18.57,min,79.6,247.7
698,1012,2025-02-08,natation,21.06,min,79.6,248.8
699,1012,2025-02-09,course,54.0,min,79.6,269.0
700,1012,2025-02-10,course,52.2,min,79.6,776.8
701,1012,2025-02-11,course,35.58,min,79.6,472.3
702,1012,2025-02-12,velo,62.69,min,79.6,691.9
703,1012,2025-02-13,course,54.22,min,79.6,833.5
704,1012,2025-02-14,natation,47.74,min,79.6,644.4
705,1012,2025-02-15,course,46.2,min,79.6,660.3
706,1012,2025-02-16,course,58.8,min,79.6,829.5
707,1012,2025-02-17,course,34.8,min,79.6,524.5
708,1012,2025-02-18,natation,31.33,min,79.6,409.8
709,1012,2025-02-19,velo,55.5,min,79.6,524.7
710,1012,2025-02-20,course,73.34,min,79.6,1140.4
711,1012,2025-02-21,course,43.84,min,79.6,489.6
712,1012,2025-02-22,course,31.44,min,79.6,400.9
713,1012,2025-02-23,natation,38.86,min,79.6,385.2
714,1012,2025-02-24,velo,10.0,min,79.6,99.9
715,1012,2025-02-25,natation,53.8,min,79.6,611.6
716,1012,2025-02-26,velo,49.13,min,79.6,488.2
717,1012,2025-02-27,velo,67.8,min,79.6,784.1
718,1012,2025-02-28,velo,40.51,min,79.6,393.9
719,1012,2025-03-01,velo,32.77,min,79.6,352.9
720,1013,2025-01-01,natation,52.2,min,59.3,394.8
721,1013,2025-01-02,velo,38.99,min,59.3,271.8
722,1013,2025-01-03,natation,16.71,min,59.3,154.8
723,1013,2025-01-04,course,55.7,min,59.3,522.7
724,1013,2025-01-05,course,17.88,min,59.3,143.1
725,1013,2025-01-06,course,60.29,min,59.3,638.8
726,1013,2025-01-07,course,39.15,min,59.3,1002.6
727,1013,2025-01-08,course,54.6,min,59.3,576.0
728,1013,2025-01-09,velo,44.27,min,59.3,410.4
729,1013,2025-01-10,velo,57.72,min,59.3,418.4
730,1013,2025-01-11,course,42.599999999999994,min,59.3,399.9
731,1013,2025-01-12,natation,44.98,min,59.3,392.4
732,1013,2025-01-13,course,44.4,min,59.3,521.7
733,1013,2025-01-14,course,53.4,min,59.3,526.6
734,1013,2025-01-15,velo,89.4,min,59.3,738.5
735,1013,2025-01-16,course,23.66,min,59.3,232.7
736,1013,2025-01-17,course,48.95,min,59.3,501.9
737,1013,2025-01-18,natation,40.15,min,59.3,347.1
738,1013,2025-01-19,course,37.73,min,59.3,425.1
739,1013,2025-01-20,velo,25.44,min,59.3,230.2
740,1013,2025-01-21,velo,48.6,min,59.3,394.9
741,1013,2025-01-22,course,63.0,min,59.3,584.4
742,1013,2025-01-23,course,55.9,min,59.3,563.2
743,1013,2025-01-24,course,85.19999999999999,min,59.3,714.6
744,1013,2025-01-25,course,50.78,min,59.3,460.8
745,1013,2025-01-26,course,29.33,min,59.3,301.4
746,1013,2025-01-27,velo,61.2,min,59.3,421.1
747,1013,2025-01-28,course,27.18,min,59.3,230.7
748,1013,2025-01-29,course,50.7,min,59.3,553.7
749,1013,2025-01-30,course,81.60000000000001,min,59.3,902.5
750,1013,2025-01-31,velo,60.16,min,59.3,486.3
751,1013,2025-02-01,velo,21.2,min,59.3,156.1
752,1013,2025-02-02,course,46.800000000000004,min,59.3,466.6
753,1013,2025-02-03,velo,47.11,min,59.3,485.5
754,1013,2025-02-04,velo,70.64,min,59.3,631.1
755,1013,2025-02-05,velo,64.2,min,59.3,526.6
756,1013,2025-02-06,natation,22.39,min,59.3,148.7
757,1013,2025-02-07,course,53.85,min,59.3,511.5
758,1013,2025-02-08,course,22.11,min,59.3,233.5
759,1013,2025-02-09,course,33.52,min,59.3,372.4
760,1013,2025-02-10,natation,46.54,min,70.65102602073198,442.8
761,1013,2025-02-11,natation,32.86,min,59.3,299.7
762,1013,2025-02-12,velo,65.26,min,59.3,544.2
763,1013,2025-02-13,natation,79.2,min,59.3,708.3
764,1013,2025-02-14,course,35.18,min,59.3,98.3
765,1013,2025-02-15,course,50.81,min,59.3,537.4
766,1013,2025-02-16,velo,76.2,min,59.3,610.6
767,1013,2025-02-17,course,58.8,min,59.3,555.7
768,1013,2025-02-18,velo,65.4,min,59.3,558.9
769,1013,2025-02-19,course,44.14,min,59.3,429.6
770,1013,2025-02-20,velo,49.38,min,59.3,460.9
771,1013,2025-02-21,course,49.61,min,59.3,501.2
772,1013,2025-02-22,course,65.82,min,59.3,648.2
773,1013,2025-02-23,velo,50.69,min,59.3,454.8
774,1013,2025-02-24,course,88.8,min,59.3,775.3
775,1013,2025-02-25,velo,51.56,min,59.3,448.5
776,1013,2025-02-26,velo,45.07,min,59.3,359.1
777,1013,2025-02-27,course,56.66,min,59.3,650.3
778,1013,2025-02-28,natation,59.38,min,59.3,480.2
779,1013,2025-03-01,course,55.73,min,59.3,531.3
780,1014,2025-01-01,course,40.2,min,81.1,619.5
781,1014,2025-01-02,course,69.0,min,81.1,954.6
782,1014,2025-01-03,course,20.97,min,81.1,290.5
783,1014,2025-01-04,course,29.56,min,81.1,381.1
784,1014,2025-01-05,velo,53.37,min,81.1,558.7
785,1014,2025-01-06,natation,67.15,min,81.1,790.4
786,1014,2025-01-07,natation,49.04,min,81.1,497.4
787,1014,2025-01-08,course,37.01,min,81.1,515.3
788,1014,2025-01-09,natation,42.0,min,81.1,444.9
789,1014,2025-01-10,course,50.29,min,81.1,657.1
790,1014,2025-01-11,course,40.2,min,81.1,519.5
791,1014,2025-01-12,course,51.39,min,81.1,743.1
792,1014,2025-01-13,course,52.8,min,81.1,702.6
793,1014,2025-01-14,velo,54.6,min,81.1,534.1
794,1014,2025-01-15,velo,55.800000000000004,min,81.1,592.5
795,1014,2025-01-16,course,27.68,min,81.1,350.4
796,1014,2025-01-17,velo,54.04,min,81.1,505.7
797,1014,2025-01-18,natation,42.0,min,81.1,509.8
798,1014,2025-01-19,course,48.69,min,81.1,710.3
799,1014,2025-01-20,velo,67.8,min,81.1,628.2
800,1014,2025-01-21,velo,47.94,min,81.1,554.1
801,1014,2025-01-22,course,51.08,min,81.1,676.4
802,1014,2025-01-23,course,29.18,min,81.1,383.2
803,1014,2025-01-24,course,45.99,min,81.1,650.2
804,1014,2025-01-25,course,34.26,min,81.1,490.0
805,1014,2025-01-26,velo,43.68,min,81.1,406.1
806,1014,2025-01-27,natation,47.400000000000006,min,81.1,502.6
807,1014,2025-01-28,course,45.47,min,81.1,662.0
808,1014,2025-01-29,velo,82.2,min,81.1,908.8
809,1014,2025-01-30,velo,15.06,min,81.1,184.6
810,1014,2025-01-31,natation,62.26,min,81.1,732.3
811,1014,2025-02-01,course,15.18,min,81.1,179.1
812,1014,2025-02-02,natation,56.66,min,81.1,681.6
813,1014,2025-02-03,course,47.53,min,81.1,685.8
814,1014,2025-02-04,velo,49.76,min,81.1,519.6
815,1014,2025-02-05,course,40.44,min,81.1,543.7
816,1014,2025-02-06,velo,37.03,min,81.1,468.6
817,1014,2025-02-07,natation,84.6,min,81.1,1018.7
818,1014,2025-02-08,velo,54.88,min,81.1,712.4
819,1014,2025-02-09,course,62.17,min,81.1,916.0
820,1014,2025-02-10,course,47.5,min,81.1,607.7
821,1014,2025-02-11,velo,41.38,min,81.1,439.9
822,1014,2025-02-12,velo,45.25,min,81.1,634.5
823,1014,2025-02-13,velo,24.97,min,81.1,208.3
824,1014,2025-02-14,velo,68.39999999999999,min,81.1,772.9
825,1014,2025-02-15,course,54.81,min,81.1,801.5
826,1014,2025-02-16,course,66.0,min,81.1,1017.6
827,1014,2025-02-17,velo,66.0,min,81.1,461.4
828,1014,2025-02-18,course,62.400000000000006,min,81.1,825.0
829,1014,2025-02-19,velo,44.18,min,81.1,522.3
830,1014,2025-02-20,course,36.01,min,81.1,486.7
831,1014,2025-02-21,course,53.04,min,81.1,670.1
832,1014,2025-02-22,natation,80.4,min,81.1,820.2
833,1014,2025-02-23,course,67.2,min,81.1,892.7
834,1014,2025-02-24,velo,30.58,min,81.1,320.4
835,1014,2025-02-25,course,58.25,min,81.1,872.2
836,1014,2025-02-26,velo,53.4,min,81.1,489.9
837,1014,2025-02-27,velo,82.93,min,81.1,847.7
838,1014,2025-02-28,velo,57.0,min,81.1,485.2
839,1014,2025-03-01,velo,55.2,min,81.1,584.1
840,1015,2025-01-01,velo,59.4,min,78.6,673.9
841,1015,2025-01-02,velo,56.69,min,78.6,583.6
842,1015,2025-01-03,natation,52.24,min,78.6,539.9
843,1015,2025-01-04,natation,47.66,min,78.6,652.8
844,1015,2025-01-05,course,64.22,min,78.6,965.9
845,1015,2025-01-06,course,68.3,min,78.6,954.6
846,1015,2025-01-07,course,74.97,min,78.6,1130.5
847,1015,2025-01-08,course,51.82,min,78.6,702.0
848,1015,2025-01-09,velo,70.77,min,78.6,712.5
849,1015,2025-01-10,velo,63.6,min,78.6,694.4
850,1015,2025-01-11,natation,51.78,min,78.6,553.0
851,1015,2025-01-12,natation,42.599999999999994,min,78.6,465.8
852,1015,2025-01-13,course,41.34,min,78.6,556.1
853,1015,2025-01-14,natation,70.8,min,78.6,637.5
854,1015,2025-01-15,velo,57.65,min,78.6,541.8
855,1015,2025-01-16,velo,35.76,min,78.6,384.6
856,1015,2025-01-17,velo,63.62,min,78.6,629.5
857,1015,2025-01-18,course,33.03,min,78.6,441.4
858,1015,2025-01-19,velo,44.24,min,78.6,154.8
859,1015,2025-01-20,course,33.74,min,70.65102602073198,523.0
860,1015,2025-01-21,velo,42.58,min,78.6,418.1
861,1015,2025-01-22,course,54.6,min,78.6,661.8
862,1015,2025-01-23,course,48.38,min,78.6,648.6
863,1015,2025-01-24,velo,23.67,min,78.6,239.6
864,1015,2025-01-25,course,30.31,min,78.6,450.5
865,1015,2025-01-26,natation,42.8,min,78.6,499.8
866,1015,2025-01-27,course,11.97,min,78.6,166.9
867,1015,2025-01-28,velo,40.46,min,78.6,440.0
868,1015,2025-01-29,velo,24.83,min,78.6,276.0
869,1015,2025-01-30,velo,38.99,min,78.6,354.0
870,1015,2025-01-31,velo,50.4,min,78.6,464.6
871,1015,2025-02-01,course,69.0,min,78.6,1082.6
872,1015,2025-02-02,velo,28.74,min,78.6,257.0
873,1015,2025-02-03,velo,31.59,min,78.6,392.7
874,1015,2025-02-04,velo,40.800000000000004,min,78.6,362.1
875,1015,2025-02-05,natation,25.66,min,78.6,272.9
876,1015,2025-02-06,course,59.98,min,78.6,804.9
877,1015,2025-02-07,velo,47.62,min,78.6,478.3
878,1015,2025-02-08,course,62.400000000000006,min,78.6,784.9
879,1015,2025-02-09,course,52.2,min,78.6,843.2
880,1015,2025-02-10,course,56.73,min,78.6,802.2
881,1015,2025-02-11,velo,58.38,min,78.6,513.7
882,1015,2025-02-12,natation,66.72,min,78.6,857.0
883,1015,2025-02-13,course,37.28,min,78.6,468.5
884,1015,2025-02-14,velo,45.6,min,78.6,414.6
885,1015,2025-02-15,course,41.4,min,78.6,612.9
886,1015,2025-02-16,velo,53.2,min,78.6,585.6
887,1015,2025-02-17,natation,40.3,min,78.6,390.1
888,1015,2025-02-18,course,45.51,min,78.6,453.5
889,1015,2025-02-19,velo,78.0,min,78.6,689.4
890,1015,2025-02-20,velo,57.82,min,78.6,517.4
891,1015,2025-02-21,velo,57.73,min,78.6,628.5
892,1015,2025-02-22,natation,32.53,min,78.6,363.1
893,1015,2025-02-23,natation,60.39,min,78.6,623.2
894,1015,2025-02-24,course,48.13,min,78.6,698.1
895,1015,2025-02-25,course,67.28,min,78.6,878.2
896,1015,2025-02-26,natation,76.2,min,78.6,781.7
897,1015,2025-02-27,course,42.65,min,78.6,561.2
898,1015,2025-02-28,natation,59.4,min,78.6,622.0
899,1015,2025-03-01,natation,72.21,min,78.6,813.7
900,1016,2025-01-01,velo,27.6,min,81.1,294.0
901,1016,2025-01-02,velo,35.27,min,81.1,377.2
902,1016,2025-01-03,velo,50.6,min,81.1,429.2
903,1016,2025-01-04,course,69.68,min,81.1,1063.2
904,1016,2025-01-05,natation,64.80000000000001,min,81.1,643.9
905,1016,2025-01-06,velo,67.29,min,81.1,723.4
906,1016,2025-01-07,velo,59.7,min,81.1,599.6
907,1016,2025-01-08,course,76.46,min,81.1,875.8
908,1016,2025-01-09,natation,61.2,min,81.1,735.3
909,1016,2025-01-10,velo,59.65,min,81.1,547.6
910,1016,2025-01-11,course,38.47,min,81.1,589.1
911,1016,2025-01-12,course,20.7,min,81.1,235.0
912,1016,2025-01-13,velo,32.34,min,81.1,365.5
913,1016,2025-01-14,velo,71.39999999999999,min,81.1,761.9
914,1016,2025-01-15,velo,56.4,min,81.1,650.8
915,1016,2025-01-16,course,50.21,min,81.1,680.0
916,1016,2025-01-17,course,30.87,min,81.1,498.3
917,1016,2025-01-18,velo,47.15,min,81.1,412.7
918,1016,2025-01-19,course,73.2,min,81.1,897.3
919,1016,2025-01-20,course,67.8,min,81.1,933.0
920,1016,2025-01-21,natation,62.52,min,81.1,619.6
921,1016,2025-01-22,velo,24.28,min,81.1,253.6
922,1016,2025-01-23,velo,71.37,min,81.1,764.9
923,1016,2025-01-24,natation,42.86,min,70.65102602073198,578.4
924,1016,2025-01-25,natation,44.27,min,81.1,577.0
925,1016,2025-01-26,natation,55.2,min,70.65102602073198,570.6
926,1016,2025-01-27,course,76.2,min,81.1,1175.3
927,1016,2025-01-28,course,43.64,min,81.1,608.7
928,1016,2025-01-29,course,57.01,min,81.1,817.6
929,1016,2025-01-30,course,64.80000000000001,min,81.1,866.8
930,1016,2025-01-31,velo,61.2,min,81.1,572.6
931,1016,2025-02-01,course,48.74,min,81.1,688.7
932,1016,2025-02-02,course,50.4,min,81.1,680.7
